Camarosa	Hawaii-4	Arabidopsis
maker-Fvb1-2-augustus-gene-38.50-mRNA-1	FvH4_1g03370	AT2G26690
maker-Fvb1-4-snap-gene-13.68-mRNA-1	FvH4_1g03370	AT2G26690
snap_masked-Fvb1-3-processed-gene-16.37-mRNA-1	FvH4_1g03370	AT2G26690
maker-Fvb1-2-augustus-gene-37.71-mRNA-1	FvH4_1g03770	AT2G26700
maker-Fvb1-2-augustus-gene-37.71-mRNA-1	FvH4_1g03770	AT2G26700
maker-Fvb1-3-augustus-gene-17.69-mRNA-1	FvH4_1g03770	AT2G26700
maker-Fvb1-4-augustus-gene-11.49-mRNA-1	FvH4_1g03770	AT2G26700
maker-Fvb1-1-augustus-gene-257.42-mRNA-1	FvH4_1g03910	AT2G26710
maker-Fvb1-2-augustus-gene-36.49-mRNA-1	FvH4_1g03910	AT2G26710
maker-Fvb1-3-augustus-gene-18.46-mRNA-1	FvH4_1g03910	AT2G26710
maker-Fvb1-4-augustus-gene-11.46-mRNA-1	FvH4_1g03910	AT2G26710
maker-Fvb1-1-augustus-gene-255.43-mRNA-1	FvH4_1g04150	AT2G26730
maker-Fvb1-3-augustus-gene-19.48-mRNA-1	FvH4_1g04150	AT2G26730
maker-Fvb1-4-augustus-gene-10.54-mRNA-1	FvH4_1g04150	AT2G26730
snap_masked-Fvb1-2-processed-gene-35.29-mRNA-1	FvH4_1g04150	AT2G26730
augustus_masked-Fvb3-2-processed-gene-181.0-mRNA-1	FvH4_3g27660	AT2G26770
augustus_masked-Fvb3-4-processed-gene-128.6-mRNA-1	FvH4_3g27660	AT2G26770
maker-Fvb3-1-snap-gene-125.27-mRNA-1	FvH4_3g27660	AT2G26770
maker-Fvb3-3-augustus-gene-158.16-mRNA-1	FvH4_3g27660	AT2G26770
maker-Fvb3-1-augustus-gene-114.18-mRNA-1	FvH4_3g28920	AT2G26780
maker-Fvb3-2-augustus-gene-195.27-mRNA-1	FvH4_3g28920	AT2G26780
maker-Fvb3-4-augustus-gene-116.20-mRNA-1	FvH4_3g28920	AT2G26780
augustus_masked-Fvb5-1-processed-gene-201.7-mRNA-1	FvH4_5g27390	AT2G26800
augustus_masked-Fvb5-2-processed-gene-177.11-mRNA-1	FvH4_5g27390	AT2G26800
augustus_masked-Fvb5-3-processed-gene-102.3-mRNA-1	FvH4_5g27390	AT2G26800
augustus_masked-Fvb5-4-processed-gene-158.9-mRNA-1	FvH4_5g27390	AT2G26800
maker-Fvb3-1-snap-gene-120.26-mRNA-1	FvH4_3g28160	AT2G26810
maker-Fvb3-2-augustus-gene-186.34-mRNA-1	FvH4_3g28160	AT2G26810
maker-Fvb3-3-snap-gene-165.52-mRNA-1	FvH4_3g28160	AT2G26810
maker-Fvb3-4-augustus-gene-124.25-mRNA-1	FvH4_3g28160	AT2G26810
augustus_masked-Fvb1-3-processed-gene-17.3-mRNA-1	FvH4_1g03540	AT2G26830
maker-Fvb1-1-augustus-gene-258.63-mRNA-1	FvH4_1g03540	AT2G26830
maker-Fvb1-2-snap-gene-38.68-mRNA-1	FvH4_1g03540	AT2G26830
maker-Fvb1-4-augustus-gene-12.66-mRNA-1	FvH4_1g03540	AT2G26830
augustus_masked-Fvb2-2-processed-gene-122.11-mRNA-1	FvH4_2g14090	AT2G26850
maker-Fvb2-4-augustus-gene-103.38-mRNA-1	FvH4_2g14090	AT2G26850
snap_masked-Fvb2-3-processed-gene-131.26-mRNA-1	FvH4_2g14090	AT2G26850
maker-Fvb3-2-augustus-gene-184.25-mRNA-1	FvH4_3g27850	AT2G26870
maker-Fvb3-4-augustus-gene-126.23-mRNA-1	FvH4_3g27850	AT2G26870
maker-Fvb1-1-snap-gene-254.65-mRNA-1	FvH4_1g04290	AT2G26890
maker-Fvb1-2-augustus-gene-34.43-mRNA-1	FvH4_1g04290	AT2G26890
maker-Fvb1-3-augustus-gene-21.41-mRNA-1	FvH4_1g04290	AT2G26890
maker-Fvb1-4-augustus-gene-9.43-mRNA-1	FvH4_1g04290	AT2G26890
maker-Fvb6-1-augustus-gene-140.29-mRNA-1	FvH4_1g04290	AT2G26890
maker-Fvb6-3-augustus-gene-133.30-mRNA-1	FvH4_1g04290	AT2G26890
snap_masked-Fvb1-3-processed-gene-20.35-mRNA-1	FvH4_1g04290	AT2G26890
maker-Fvb1-2-augustus-gene-35.57-mRNA-1	FvH4_1g04160	AT2G26900
maker-Fvb1-4-augustus-gene-10.60-mRNA-1	FvH4_1g04160	AT2G26900
snap_masked-Fvb1-1-processed-gene-255.35-mRNA-1	FvH4_1g04160	AT2G26900
augustus_masked-Fvb4-2-processed-gene-138.1-mRNA-1	FvH4_4g12840	AT2G26920
augustus_masked-Fvb4-4-processed-gene-148.6-mRNA-1	FvH4_4g12840	AT2G26920
maker-Fvb4-1-snap-gene-95.56-mRNA-1	FvH4_4g12840	AT2G26920
maker-Fvb4-3-snap-gene-149.42-mRNA-1	FvH4_4g12840	AT2G26920
maker-Fvb3-1-augustus-gene-125.17-mRNA-1	FvH4_3g27650	AT2G26930
maker-Fvb3-4-augustus-gene-128.22-mRNA-1	FvH4_3g27650	AT2G26930
maker-Fvb3-1-augustus-gene-126.11-mRNA-1	FvH4_3g27610	AT2G26980
maker-Fvb3-3-augustus-gene-157.24-mRNA-1	FvH4_3g27610	AT2G26980
maker-Fvb3-4-augustus-gene-128.26-mRNA-1	FvH4_3g27610	AT2G26980
maker-Fvb4-1-augustus-gene-152.25-mRNA-1	FvH4_4g27570	AT2G26990
maker-Fvb4-3-augustus-gene-51.45-mRNA-1	FvH4_4g27570	AT2G26990
maker-Fvb4-3-augustus-gene-79.41-mRNA-1	FvH4_4g27570	AT2G26990
maker-Fvb4-4-augustus-gene-46.45-mRNA-1	FvH4_4g27570	AT2G26990
maker-Fvb5-1-snap-gene-154.42-mRNA-1	FvH4_5g23670	AT2G27020
maker-Fvb5-1-snap-gene-158.36-mRNA-1	FvH4_5g23670	AT2G27020
maker-Fvb5-2-snap-gene-146.41-mRNA-1	FvH4_5g23670	AT2G27020
maker-Fvb5-3-snap-gene-133.33-mRNA-1	FvH4_5g23670	AT2G27020
maker-Fvb5-4-snap-gene-128.20-mRNA-1	FvH4_5g23670	AT2G27020
maker-Fvb6-1-augustus-gene-171.53-mRNA-1	FvH4_6g27830	AT2G27035
maker-Fvb6-2-snap-gene-75.61-mRNA-1	FvH4_6g27830	AT2G27035
maker-Fvb6-3-snap-gene-166.36-mRNA-1	FvH4_6g27830	AT2G27035
snap_masked-Fvb6-4-processed-gene-210.41-mRNA-1	FvH4_6g27830	AT2G27035
maker-Fvb3-3-augustus-gene-152.22-mRNA-1	FvH4_3g27260	AT2G27040
maker-Fvb3-4-augustus-gene-131.32-mRNA-1	FvH4_3g27260	AT2G27040
snap_masked-Fvb3-1-processed-gene-133.7-mRNA-1	FvH4_3g27260	AT2G27040
maker-Fvb3-2-augustus-gene-182.18-mRNA-1	FvH4_3g27680	AT2G27060
maker-Fvb3-4-snap-gene-128.44-mRNA-1	FvH4_3g27680	AT2G27060
augustus_masked-Fvb3-3-processed-gene-158.2-mRNA-1	FvH4_3g27690	AT2G27080
maker-Fvb3-2-augustus-gene-182.19-mRNA-1	FvH4_3g27690	AT2G27080
maker-Fvb3-4-snap-gene-128.43-mRNA-1	FvH4_3g27690	AT2G27080
maker-Fvb3-2-augustus-gene-182.22-mRNA-1	FvH4_3g27700	AT2G27090
maker-Fvb3-3-augustus-gene-158.18-mRNA-1	FvH4_3g27700	AT2G27090
snap_masked-Fvb3-4-processed-gene-128.9-mRNA-1	FvH4_3g27700	AT2G27090
maker-Fvb3-1-snap-gene-137.28-mRNA-1	FvH4_3g27130	AT2G27100
maker-Fvb3-2-snap-gene-179.26-mRNA-1	FvH4_3g27130	AT2G27100
maker-Fvb3-3-snap-gene-151.31-mRNA-1	FvH4_3g27130	AT2G27100
maker-Fvb3-4-augustus-gene-132.27-mRNA-1	FvH4_3g27130	AT2G27100
maker-Fvb3-1-snap-gene-137.25-mRNA-1	FvH4_3g27100	AT2G27130
maker-Fvb3-2-augustus-gene-179.21-mRNA-1	FvH4_3g27100	AT2G27130
maker-Fvb3-3-augustus-gene-151.26-mRNA-1	FvH4_3g27100	AT2G27130
maker-Fvb3-4-augustus-gene-132.24-mRNA-1	FvH4_3g27100	AT2G27130
maker-Fvb3-2-augustus-gene-177.33-mRNA-1	FvH4_3g27040	AT2G27140
maker-Fvb3-3-augustus-gene-150.22-mRNA-1	FvH4_3g27040	AT2G27140
maker-Fvb3-4-augustus-gene-133.36-mRNA-1	FvH4_3g27040	AT2G27140
maker-Fvb3-1-snap-gene-138.47-mRNA-1	FvH4_3g26980	AT2G27150
maker-Fvb3-2-snap-gene-178.28-mRNA-1	FvH4_3g26980	AT2G27150
maker-Fvb3-3-augustus-gene-150.24-mRNA-1	FvH4_3g26980	AT2G27150
maker-Fvb3-4-augustus-gene-133.33-mRNA-1	FvH4_3g26980	AT2G27150
augustus_masked-Fvb3-2-processed-gene-176.6-mRNA-1	FvH4_3g26780	AT2G27180
augustus_masked-Fvb3-4-processed-gene-135.3-mRNA-1	FvH4_3g26780	AT2G27180
augustus_masked-Fvb6-4-processed-gene-151.8-mRNA-1	FvH4_3g26780	AT2G27180
maker-Fvb3-1-snap-gene-142.24-mRNA-1	FvH4_3g26300	AT2G27210
maker-Fvb3-2-snap-gene-174.53-mRNA-1	FvH4_3g26300	AT2G27210
maker-Fvb3-4-augustus-gene-141.16-mRNA-1	FvH4_3g26300	AT2G27210
maker-Fvb3-4-augustus-gene-143.31-mRNA-1	FvH4_3g26430	AT2G27230
augustus_masked-Fvb3-2-processed-gene-171.4-mRNA-1	FvH4_3g26690	AT2G27260
augustus_masked-Fvb3-3-processed-gene-145.10-mRNA-1	FvH4_3g26690	AT2G27260
augustus_masked-Fvb3-3-processed-gene-145.10-mRNA-1	FvH4_3g26690	AT2G27260
augustus_masked-Fvb3-4-processed-gene-142.9-mRNA-1	FvH4_3g26690	AT2G27260
maker-Fvb3-1-augustus-gene-161.26-mRNA-1	FvH4_3g25980	AT2G27290
maker-Fvb3-2-augustus-gene-170.28-mRNA-1	FvH4_3g25980	AT2G27290
maker-Fvb3-3-augustus-gene-145.24-mRNA-1	FvH4_3g25980	AT2G27290
maker-Fvb3-4-augustus-gene-138.27-mRNA-1	FvH4_3g25980	AT2G27290
maker-Fvb3-1-augustus-gene-160.33-mRNA-1	FvH4_3g25830	AT2G27300
maker-Fvb3-2-augustus-gene-169.32-mRNA-1	FvH4_3g25830	AT2G27300
maker-Fvb3-3-augustus-gene-144.46-mRNA-1	FvH4_3g25830	AT2G27300
maker-Fvb3-4-augustus-gene-137.31-mRNA-1	FvH4_3g25830	AT2G27300
augustus_masked-Fvb3-2-processed-gene-169.4-mRNA-1	FvH4_3g25740	AT2G27310
augustus_masked-Fvb6-1-processed-gene-230.10-mRNA-1	FvH4_3g25740	AT2G27310
augustus_masked-Fvb6-3-processed-gene-240.8-mRNA-1	FvH4_3g25740	AT2G27310
augustus_masked-Fvb6-3-processed-gene-260.9-mRNA-1	FvH4_3g25740	AT2G27310
augustus_masked-Fvb6-4-processed-gene-137.13-mRNA-1	FvH4_3g25740	AT2G27310
maker-Fvb3-4-snap-gene-136.45-mRNA-1	FvH4_3g25740	AT2G27310
snap_masked-Fvb3-1-processed-gene-162.13-mRNA-1	FvH4_3g25740	AT2G27310
maker-Fvb7-2-augustus-gene-144.44-mRNA-1	FvH4_7g18930	AT2G27340
maker-Fvb7-2-snap-gene-210.51-mRNA-1	FvH4_7g18930	AT2G27340
maker-Fvb3-2-augustus-gene-168.17-mRNA-1	FvH4_3g25610	AT2G27350
maker-Fvb3-3-augustus-gene-144.40-mRNA-1	FvH4_3g25610	AT2G27350
maker-Fvb3-4-augustus-gene-136.27-mRNA-1	FvH4_3g25610	AT2G27350
maker-Fvb3-1-augustus-gene-158.31-mRNA-1	FvH4_3g25370	AT2G27385
maker-Fvb3-2-augustus-gene-166.21-mRNA-1	FvH4_3g25370	AT2G27385
maker-Fvb3-4-augustus-gene-146.26-mRNA-1	FvH4_3g25370	AT2G27385
augustus_masked-Fvb6-3-processed-gene-381.10-mRNA-1	FvH4_6g06040	AT2G27420
augustus_masked-Fvb6-3-processed-gene-419.4-mRNA-1	FvH4_6g06040	AT2G27420
maker-Fvb3-1-snap-gene-276.65-mRNA-1	FvH4_6g27320	AT2G27420
maker-Fvb3-3-augustus-gene-25.49-mRNA-1	FvH4_6g27320	AT2G27420
maker-Fvb3-4-augustus-gene-251.52-mRNA-1	FvH4_6g27320	AT2G27420
maker-Fvb3-4-snap-gene-182.35-mRNA-1	FvH4_3g20730	AT2G27420
maker-Fvb6-1-augustus-gene-176.34-mRNA-1	FvH4_6g27180	AT2G27420
maker-Fvb6-3-augustus-gene-170.35-mRNA-1	FvH4_6g27180	AT2G27420
maker-Fvb3-1-augustus-gene-276.46-mRNA-1	FvH4_3g07900	AT2G27430
maker-Fvb3-2-augustus-gene-43.54-mRNA-1	FvH4_3g07900	AT2G27430
maker-Fvb3-3-augustus-gene-25.55-mRNA-1	FvH4_3g07900	AT2G27430
maker-Fvb3-4-augustus-gene-252.37-mRNA-1	FvH4_3g07900	AT2G27430
maker-Fvb3-1-snap-gene-158.34-mRNA-1	FvH4_3g25110	AT2G27450
maker-Fvb3-2-augustus-gene-165.25-mRNA-1	FvH4_3g25110	AT2G27450
maker-Fvb3-4-augustus-gene-148.32-mRNA-1	FvH4_3g25110	AT2G27450
maker-Fvb3-1-augustus-gene-156.16-mRNA-1	FvH4_3g24980	AT2G27460
maker-Fvb3-2-snap-gene-163.52-mRNA-1	FvH4_3g24980	AT2G27460
maker-Fvb3-3-augustus-gene-140.27-mRNA-1	FvH4_3g24980	AT2G27460
maker-Fvb3-4-augustus-gene-150.39-mRNA-1	FvH4_3g24980	AT2G27460
maker-Fvb3-1-augustus-gene-156.15-mRNA-1	FvH4_3g24950	AT2G27470
maker-Fvb3-2-augustus-gene-163.39-mRNA-1	FvH4_3g24950	AT2G27470
maker-Fvb3-3-augustus-gene-140.25-mRNA-1	FvH4_3g24950	AT2G27470
maker-Fvb3-4-snap-gene-150.52-mRNA-1	FvH4_3g24950	AT2G27470
maker-Fvb3-1-augustus-gene-155.32-mRNA-1	FvH4_3g24940	AT2G27480
maker-Fvb3-2-augustus-gene-163.42-mRNA-1	FvH4_3g24940	AT2G27480
maker-Fvb3-3-augustus-gene-140.30-mRNA-1	FvH4_3g24940	AT2G27480
maker-Fvb3-4-augustus-gene-150.38-mRNA-1	FvH4_3g24940	AT2G27480
maker-Fvb6-2-augustus-gene-108.26-mRNA-1	FvH4_6g24530	AT2G27480
maker-Fvb6-3-augustus-gene-197.35-mRNA-1	FvH4_6g24530	AT2G27480
maker-Fvb6-4-augustus-gene-179.38-mRNA-1	FvH4_6g24530	AT2G27480
snap_masked-Fvb6-1-processed-gene-186.25-mRNA-1	FvH4_6g24530	AT2G27480
maker-Fvb7-1-augustus-gene-57.24-mRNA-1	FvH4_7g06070	AT2G27490
maker-Fvb7-2-augustus-gene-53.37-mRNA-1	FvH4_7g06070	AT2G27490
augustus_masked-Fvb3-1-processed-gene-155.14-mRNA-1	FvH4_3g24930	AT2G27500
maker-Fvb3-2-augustus-gene-163.38-mRNA-1	FvH4_3g24930	AT2G27500
maker-Fvb3-3-snap-gene-140.34-mRNA-1	FvH4_3g24930	AT2G27500
maker-Fvb3-2-augustus-gene-163.36-mRNA-1	FvH4_6g18680	AT2G27530
maker-Fvb3-4-augustus-gene-150.42-mRNA-1	FvH4_6g18680	AT2G27530
maker-Fvb6-1-augustus-gene-235.46-mRNA-1	FvH4_6g18680	AT2G27530
maker-Fvb6-2-augustus-gene-150.43-mRNA-1	FvH4_6g18680	AT2G27530
maker-Fvb6-3-augustus-gene-269.43-mRNA-1	FvH4_6g18680	AT2G27530
maker-Fvb6-3-augustus-gene-277.37-mRNA-1	FvH4_6g18680	AT2G27530
maker-Fvb3-1-augustus-gene-153.31-mRNA-1	FvH4_3g24700	AT2G27550
maker-Fvb3-1-augustus-gene-153.31-mRNA-1	FvH4_6g18480	AT2G27550
maker-Fvb3-2-augustus-gene-161.14-mRNA-1	FvH4_3g24700	AT2G27550
maker-Fvb3-2-augustus-gene-161.14-mRNA-1	FvH4_6g18480	AT2G27550
maker-Fvb3-4-augustus-gene-152.23-mRNA-1	FvH4_3g24700	AT2G27550
maker-Fvb3-4-augustus-gene-152.23-mRNA-1	FvH4_6g18480	AT2G27550
maker-Fvb6-1-augustus-gene-236.27-mRNA-1	FvH4_3g24700	AT2G27550
maker-Fvb6-1-augustus-gene-236.27-mRNA-1	FvH4_6g18480	AT2G27550
maker-Fvb6-2-augustus-gene-152.33-mRNA-1	FvH4_3g24700	AT2G27550
maker-Fvb6-2-augustus-gene-152.33-mRNA-1	FvH4_6g18480	AT2G27550
maker-Fvb6-3-augustus-gene-271.21-mRNA-1	FvH4_3g24700	AT2G27550
maker-Fvb6-3-augustus-gene-271.21-mRNA-1	FvH4_6g18480	AT2G27550
maker-Fvb6-4-augustus-gene-132.42-mRNA-1	FvH4_3g24700	AT2G27550
maker-Fvb6-4-augustus-gene-132.42-mRNA-1	FvH4_6g18480	AT2G27550
augustus_masked-Fvb3-1-processed-gene-151.5-mRNA-1	FvH4_3g24650	AT2G27580
augustus_masked-Fvb3-1-processed-gene-151.5-mRNA-1	FvH4_6g18400	AT2G27580
augustus_masked-Fvb3-2-processed-gene-160.3-mRNA-1	FvH4_3g24650	AT2G27580
augustus_masked-Fvb3-2-processed-gene-160.3-mRNA-1	FvH4_6g18400	AT2G27580
augustus_masked-Fvb3-3-processed-gene-137.2-mRNA-1	FvH4_3g24650	AT2G27580
augustus_masked-Fvb3-4-processed-gene-152.10-mRNA-1	FvH4_3g24650	AT2G27580
augustus_masked-Fvb3-4-processed-gene-152.10-mRNA-1	FvH4_6g18400	AT2G27580
augustus_masked-Fvb6-1-processed-gene-237.10-mRNA-1	FvH4_3g24650	AT2G27580
augustus_masked-Fvb6-1-processed-gene-237.10-mRNA-1	FvH4_6g18400	AT2G27580
augustus_masked-Fvb6-2-processed-gene-153.8-mRNA-1	FvH4_3g24650	AT2G27580
augustus_masked-Fvb6-2-processed-gene-153.8-mRNA-1	FvH4_6g18400	AT2G27580
augustus_masked-Fvb6-3-processed-gene-272.9-mRNA-1	FvH4_3g24650	AT2G27580
augustus_masked-Fvb6-3-processed-gene-272.9-mRNA-1	FvH4_6g18400	AT2G27580
augustus_masked-Fvb6-3-processed-gene-280.8-mRNA-1	FvH4_3g24650	AT2G27580
augustus_masked-Fvb6-3-processed-gene-280.8-mRNA-1	FvH4_6g18400	AT2G27580
snap_masked-Fvb6-4-processed-gene-132.37-mRNA-1	FvH4_3g24650	AT2G27580
snap_masked-Fvb6-4-processed-gene-132.37-mRNA-1	FvH4_6g18400	AT2G27580
augustus_masked-Fvb3-3-processed-gene-137.0-mRNA-1	FvH4_3g24630	AT2G27590
maker-Fvb3-2-augustus-gene-160.18-mRNA-1	FvH4_3g24630	AT2G27590
maker-Fvb3-4-augustus-gene-153.27-mRNA-1	FvH4_3g24630	AT2G27590
augustus_masked-Fvb3-3-processed-gene-178.6-mRNA-1	FvH4_3g29620	AT2G27680
maker-Fvb3-1-snap-gene-102.44-mRNA-1	FvH4_3g29620	AT2G27680
maker-Fvb3-4-augustus-gene-111.28-mRNA-1	FvH4_3g29620	AT2G27680
snap_masked-Fvb3-2-processed-gene-200.24-mRNA-1	FvH4_3g29620	AT2G27680
augustus_masked-Fvb3-1-processed-gene-131.6-mRNA-1	FvH4_3g24520	AT2G27690
augustus_masked-Fvb3-1-processed-gene-150.5-mRNA-1	FvH4_3g24520	AT2G27690
augustus_masked-Fvb3-1-processed-gene-150.5-mRNA-1	FvH4_6g18280	AT2G27690
augustus_masked-Fvb3-2-processed-gene-158.10-mRNA-1	FvH4_3g24520	AT2G27690
augustus_masked-Fvb3-2-processed-gene-158.10-mRNA-1	FvH4_6g18280	AT2G27690
augustus_masked-Fvb3-4-processed-gene-154.2-mRNA-1	FvH4_3g24520	AT2G27690
augustus_masked-Fvb3-4-processed-gene-154.2-mRNA-1	FvH4_6g18280	AT2G27690
augustus_masked-Fvb6-1-processed-gene-238.9-mRNA-1	FvH4_6g18280	AT2G27690
augustus_masked-Fvb6-3-processed-gene-272.5-mRNA-1	FvH4_3g24520	AT2G27690
augustus_masked-Fvb6-3-processed-gene-272.5-mRNA-1	FvH4_6g18280	AT2G27690
augustus_masked-Fvb6-3-processed-gene-281.0-mRNA-1	FvH4_3g24520	AT2G27690
augustus_masked-Fvb6-3-processed-gene-281.0-mRNA-1	FvH4_6g18280	AT2G27690
maker-Fvb6-1-snap-gene-239.34-mRNA-1	FvH4_6g18210	AT2G27710
maker-Fvb6-2-augustus-gene-154.38-mRNA-1	FvH4_6g18210	AT2G27710
maker-Fvb6-3-augustus-gene-273.38-mRNA-1	FvH4_6g18210	AT2G27710
maker-Fvb6-3-augustus-gene-281.32-mRNA-1	FvH4_6g18210	AT2G27710
maker-Fvb6-4-augustus-gene-128.34-mRNA-1	FvH4_6g18210	AT2G27710
augustus_masked-Fvb3-2-processed-gene-165.3-mRNA-1	FvH4_3g25100	AT2G27730
maker-Fvb3-4-augustus-gene-148.33-mRNA-1	FvH4_3g25100	AT2G27730
maker-Fvb5-2-augustus-gene-173.29-mRNA-1	FvH4_5g26820	AT2G27730
maker-Fvb5-4-augustus-gene-155.40-mRNA-1	FvH4_5g26820	AT2G27730
snap_masked-Fvb3-1-processed-gene-157.8-mRNA-1	FvH4_3g25100	AT2G27730
maker-Fvb3-1-augustus-gene-103.35-mRNA-1	FvH4_3g29660	AT2G27740
maker-Fvb3-2-augustus-gene-200.33-mRNA-1	FvH4_3g29660	AT2G27740
maker-Fvb3-4-augustus-gene-110.21-mRNA-1	FvH4_3g29660	AT2G27740
maker-Fvb3-4-augustus-gene-110.21-mRNA-1	FvH4_6g18110	AT2G27740
maker-Fvb6-2-augustus-gene-156.18-mRNA-1	FvH4_6g18110	AT2G27740
maker-Fvb6-3-augustus-gene-274.17-mRNA-1	FvH4_6g18110	AT2G27740
maker-Fvb6-3-augustus-gene-282.26-mRNA-1	FvH4_6g18110	AT2G27740
maker-Fvb3-1-snap-gene-102.50-mRNA-1	FvH4_3g29650	AT2G27760
maker-Fvb3-3-snap-gene-179.26-mRNA-1	FvH4_3g29650	AT2G27760
maker-Fvb3-4-augustus-gene-111.26-mRNA-1	FvH4_3g29650	AT2G27760
augustus_masked-Fvb3-1-processed-gene-129.14-mRNA-1	FvH4_3g24180	AT2G27770
augustus_masked-Fvb3-1-processed-gene-148.3-mRNA-1	FvH4_3g24180	AT2G27770
augustus_masked-Fvb3-2-processed-gene-155.5-mRNA-1	FvH4_3g24180	AT2G27770
augustus_masked-Fvb3-4-processed-gene-157.4-mRNA-1	FvH4_3g24180	AT2G27770
maker-Fvb3-1-snap-gene-130.53-mRNA-1	FvH4_3g24190	AT2G27775
maker-Fvb3-1-snap-gene-148.30-mRNA-1	FvH4_3g24190	AT2G27775
maker-Fvb3-2-augustus-gene-155.19-mRNA-1	FvH4_3g24190	AT2G27775
maker-Fvb3-4-augustus-gene-157.36-mRNA-1	FvH4_3g24190	AT2G27775
maker-Fvb3-1-snap-gene-166.21-mRNA-1	FvH4_3g23340	AT2G27790
maker-Fvb3-2-augustus-gene-147.43-mRNA-1	FvH4_3g23340	AT2G27790
maker-Fvb3-2-snap-gene-147.50-mRNA-1	FvH4_3g23340	AT2G27790
maker-Fvb3-3-snap-gene-129.32-mRNA-1	FvH4_3g23340	AT2G27790
maker-Fvb3-4-snap-gene-163.56-mRNA-1	FvH4_3g23340	AT2G27790
snap_masked-Fvb3-4-processed-gene-163.30-mRNA-1	FvH4_3g23340	AT2G27790
maker-Fvb3-1-augustus-gene-130.33-mRNA-1	FvH4_3g24260	AT2G27810
maker-Fvb3-1-augustus-gene-148.19-mRNA-1	FvH4_3g24260	AT2G27810
maker-Fvb3-2-augustus-gene-156.26-mRNA-1	FvH4_3g24260	AT2G27810
maker-Fvb3-3-augustus-gene-133.23-mRNA-1	FvH4_3g24260	AT2G27810
maker-Fvb3-4-augustus-gene-156.22-mRNA-1	FvH4_3g24260	AT2G27810
augustus_masked-Fvb3-1-processed-gene-105.0-mRNA-1	FvH4_3g29870	AT2G27820
augustus_masked-Fvb3-2-processed-gene-202.5-mRNA-1	FvH4_3g29870	AT2G27820
augustus_masked-Fvb3-4-processed-gene-109.6-mRNA-1	FvH4_3g29870	AT2G27820
maker-Fvb3-2-augustus-gene-204.11-mRNA-1	FvH4_3g29930	AT2G27830
maker-Fvb3-3-augustus-gene-182.16-mRNA-1	FvH4_3g29930	AT2G27830
maker-Fvb3-4-augustus-gene-108.39-mRNA-1	FvH4_3g29930	AT2G27830
maker-Fvb3-1-augustus-gene-108.33-mRNA-1	FvH4_3g30220	AT2G27880
maker-Fvb3-2-snap-gene-209.60-mRNA-1	FvH4_3g30220	AT2G27880
maker-Fvb3-3-augustus-gene-187.24-mRNA-1	FvH4_3g30220	AT2G27880
maker-Fvb3-4-snap-gene-105.58-mRNA-1	FvH4_3g30220	AT2G27880
augustus_masked-Fvb3-3-processed-gene-189.3-mRNA-1	FvH4_3g30380	AT2G27900
maker-Fvb3-2-snap-gene-210.39-mRNA-1	FvH4_3g30380	AT2G27900
maker-Fvb3-4-augustus-gene-104.27-mRNA-1	FvH4_3g30380	AT2G27900
maker-Fvb3-2-augustus-gene-210.38-mRNA-1	FvH4_3g30390	AT2G27920
maker-Fvb3-4-augustus-gene-103.22-mRNA-1	FvH4_3g30390	AT2G27920
augustus_masked-Fvb6-2-processed-gene-164.5-mRNA-1	FvH4_3g30410	AT2G27930
augustus_masked-Fvb6-2-processed-gene-164.5-mRNA-1	FvH4_6g17200	AT2G27930
augustus_masked-Fvb6-3-processed-gene-291.2-mRNA-1	FvH4_6g17200	AT2G27930
maker-Fvb3-2-augustus-gene-211.25-mRNA-1	FvH4_3g30410	AT2G27930
maker-Fvb3-3-snap-gene-189.45-mRNA-1	FvH4_3g30410	AT2G27930
maker-Fvb3-4-snap-gene-103.34-mRNA-1	FvH4_3g30410	AT2G27930
maker-Fvb3-4-snap-gene-103.34-mRNA-1	FvH4_6g17200	AT2G27930
maker-Fvb6-1-augustus-gene-242.29-mRNA-1	FvH4_3g30410	AT2G27930
maker-Fvb6-1-augustus-gene-242.29-mRNA-1	FvH4_6g17200	AT2G27930
maker-Fvb6-3-augustus-gene-298.27-mRNA-1	FvH4_3g30410	AT2G27930
maker-Fvb6-3-augustus-gene-298.27-mRNA-1	FvH4_6g17200	AT2G27930
maker-Fvb6-4-augustus-gene-121.23-mRNA-1	FvH4_3g30410	AT2G27930
maker-Fvb6-4-augustus-gene-121.23-mRNA-1	FvH4_6g17200	AT2G27930
maker-Fvb3-1-augustus-gene-100.34-mRNA-1	FvH4_3g30470	AT2G27950
maker-Fvb3-2-augustus-gene-211.32-mRNA-1	FvH4_3g30470	AT2G27950
maker-Fvb3-3-augustus-gene-190.15-mRNA-1	FvH4_3g30470	AT2G27950
maker-Fvb3-4-augustus-gene-102.40-mRNA-1	FvH4_3g30470	AT2G27950
maker-Fvb3-1-augustus-gene-100.37-mRNA-1	FvH4_3g30520	AT2G27960
maker-Fvb3-2-augustus-gene-220.36-mRNA-1	FvH4_3g30520	AT2G27960
maker-Fvb3-3-augustus-gene-191.30-mRNA-1	FvH4_3g30520	AT2G27960
maker-Fvb3-4-augustus-gene-102.46-mRNA-1	FvH4_3g30520	AT2G27960
maker-Fvb3-1-augustus-gene-100.38-mRNA-1	FvH4_3g30510	AT2G27980
