chromosome,name,start,stop,window_size,classification,value
Fvb4-3,maker-Fvb4-3-snap-gene-28.73,2841358,2846411,1000,LTR_right,0.4095
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-28.13,2884903,2888547,1000,LTR_right,0.239
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-28.20,2888482,2888835,1000,LTR_right,0.282
Fvb4-3,snap_masked-Fvb4-3-processed-gene-30.21,2998490,2998741,1000,LTR_right,0.3315
Fvb4-3,maker-Fvb4-3-augustus-gene-32.47,3202991,3207491,1000,LTR_right,0.333
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-32.8,3261748,3262413,1000,LTR_right,0.352
Fvb4-3,maker-Fvb4-3-augustus-gene-33.44,3369556,3371588,1000,LTR_right,0.3715
Fvb4-3,maker-Fvb4-3-augustus-gene-33.45,3372992,3374852,1000,LTR_right,0.2505
Fvb4-3,maker-Fvb4-3-snap-gene-34.73,3404821,3407278,1000,LTR_right,0.532
Fvb4-3,maker-Fvb4-3-augustus-gene-34.47,3433744,3434431,1000,LTR_right,0.2715
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-37.18,3756510,3757817,1000,LTR_right,0.289
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-37.21,3782624,3783079,1000,LTR_right,0.3965
Fvb4-3,snap_masked-Fvb4-3-processed-gene-38.22,3816331,3817837,1000,LTR_right,0.2555
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-38.4,3848954,3858328,1000,LTR_right,0.3995
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-40.0,3979961,3983904,1000,LTR_right,0.3975
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-40.8,4007549,4012071,1000,LTR_right,0.239
Fvb4-3,maker-Fvb4-3-snap-gene-40.67,4048296,4051853,1000,LTR_right,0.477
Fvb4-3,maker-Fvb4-3-snap-gene-40.66,4052053,4052626,1000,LTR_right,0.323
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-42.9,4259648,4259893,1000,LTR_right,0.3405
Fvb4-3,maker-Fvb4-3-snap-gene-45.62,4555444,4563928,1000,LTR_right,0.443
Fvb4-3,maker-Fvb4-3-snap-gene-46.62,4660763,4664018,1000,LTR_right,0.262
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-49.1,4893334,4894680,1000,LTR_right,0.317
Fvb4-3,maker-Fvb4-3-augustus-gene-50.45,4989951,4991866,1000,LTR_right,0.3935
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-50.12,5046162,5047822,1000,LTR_right,0.2605
Fvb4-3,maker-Fvb4-3-snap-gene-51.72,5157947,5158538,1000,LTR_right,0.272
Fvb4-3,maker-Fvb4-3-augustus-gene-53.63,5345024,5347643,1000,LTR_right,0.2795
Fvb4-3,snap_masked-Fvb4-3-processed-gene-54.20,5396007,5396201,1000,LTR_right,0.6105
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-54.12,5437114,5437526,1000,LTR_right,0.3305
Fvb4-3,maker-Fvb4-3-snap-gene-57.57,5705825,5707073,1000,LTR_right,0.5
Fvb4-3,snap_masked-Fvb4-3-processed-gene-58.22,5793394,5803345,1000,LTR_right,0.247
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-58.5,5871603,5872079,1000,LTR_right,0.252
Fvb4-3,maker-Fvb4-3-augustus-gene-59.54,5908056,5910430,1000,LTR_right,0.239
Fvb4-3,snap_masked-Fvb4-3-processed-gene-59.39,5967494,5968075,1000,LTR_right,0.4545
Fvb4-3,maker-Fvb4-3-augustus-gene-60.33,5987136,5992412,1000,LTR_right,0.3325
Fvb4-3,snap_masked-Fvb4-3-processed-gene-61.15,6108400,6108840,1000,LTR_right,0.293
Fvb4-3,maker-Fvb4-3-augustus-gene-62.51,6237455,6239378,1000,LTR_right,0.5435
Fvb4-3,maker-Fvb4-3-augustus-gene-62.47,6259373,6261367,1000,LTR_right,0.32
Fvb4-3,maker-Fvb4-3-snap-gene-62.57,6264650,6266125,1000,LTR_right,0.4615
Fvb4-3,maker-Fvb4-3-augustus-gene-63.33,6312168,6317264,1000,LTR_right,0.4185
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-63.7,6331932,6333365,1000,LTR_right,0.2495
Fvb4-3,snap_masked-Fvb4-3-processed-gene-63.16,6368133,6368312,1000,LTR_right,0.4745
Fvb4-3,snap_masked-Fvb4-3-processed-gene-64.24,6400557,6401769,1000,LTR_right,0.348
Fvb4-3,maker-Fvb4-3-snap-gene-64.80,6415571,6416423,1000,LTR_right,0.473
Fvb4-3,snap_masked-Fvb4-3-processed-gene-64.37,6457256,6459736,1000,LTR_right,0.344
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-64.14,6459457,6459795,1000,LTR_right,0.403
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-65.3,6493658,6494311,1000,LTR_right,0.3175
Fvb4-3,maker-Fvb4-3-augustus-gene-67.44,6695608,6703323,1000,LTR_right,0.3505
Fvb4-3,maker-Fvb4-3-augustus-gene-69.38,6923363,6925214,1000,LTR_right,0.2925
Fvb4-3,maker-Fvb4-3-snap-gene-69.56,6975899,6976638,1000,LTR_right,0.338
Fvb4-3,maker-Fvb4-3-augustus-gene-70.34,7063217,7066579,1000,LTR_right,0.345
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-70.6,7069729,7070944,1000,LTR_right,0.3485
Fvb4-3,maker-Fvb4-3-augustus-gene-71.45,7102270,7103998,1000,LTR_right,0.3825
Fvb4-3,snap_masked-Fvb4-3-processed-gene-72.26,7203475,7204651,1000,LTR_right,0.2485
Fvb4-3,maker-Fvb4-3-augustus-gene-72.49,7267189,7272049,1000,LTR_right,0.297
Fvb4-3,maker-Fvb4-3-snap-gene-73.52,7316604,7318320,1000,LTR_right,0.5
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-73.6,7370716,7371039,1000,LTR_right,0.381
Fvb4-3,snap_masked-Fvb4-3-processed-gene-73.26,7371158,7371609,1000,LTR_right,0.6785
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-73.9,7374276,7375733,1000,LTR_right,0.2645
Fvb4-3,snap_masked-Fvb4-3-processed-gene-75.23,7557240,7566340,1000,LTR_right,0.5
Fvb4-3,maker-Fvb4-3-augustus-gene-75.32,7583200,7586649,1000,LTR_right,0.412
Fvb4-3,snap_masked-Fvb4-3-processed-gene-77.10,7695989,7698672,1000,LTR_right,0.2935
Fvb4-3,maker-Fvb4-3-snap-gene-79.58,7892501,7893352,1000,LTR_right,0.2725
Fvb4-3,maker-Fvb4-3-snap-gene-79.61,7949086,7949418,1000,LTR_right,0.3165
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-79.7,7953306,7954154,1000,LTR_right,0.3735
Fvb4-3,maker-Fvb4-3-augustus-gene-80.54,8074680,8077301,1000,LTR_right,0.282
Fvb4-3,maker-Fvb4-3-augustus-gene-80.47,8077033,8077615,1000,LTR_right,0.439
Fvb4-3,snap_masked-Fvb4-3-processed-gene-81.33,8134942,8135136,1000,LTR_right,0.5305
Fvb4-3,maker-Fvb4-3-snap-gene-81.58,8156572,8157349,1000,LTR_right,0.244
Fvb4-3,snap_masked-Fvb4-3-processed-gene-81.37,8164481,8166216,1000,LTR_right,0.3735
Fvb4-3,maker-Fvb4-3-augustus-gene-81.46,8166087,8166610,1000,LTR_right,0.4445
Fvb4-3,snap_masked-Fvb4-3-processed-gene-81.38,8166287,8166526,1000,LTR_right,0.4415
Fvb4-3,maker-Fvb4-3-snap-gene-83.92,8345518,8347870,1000,LTR_right,0.3535
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-85.12,8562752,8565836,1000,LTR_right,0.661
Fvb4-3,maker-Fvb4-3-augustus-gene-86.51,8594225,8595198,1000,LTR_right,0.3225
Fvb4-3,maker-Fvb4-3-augustus-gene-87.42,8737243,8739435,1000,LTR_right,0.4265
Fvb4-3,maker-Fvb4-3-augustus-gene-87.43,8743252,8743844,1000,LTR_right,0.5
Fvb4-3,maker-Fvb4-3-snap-gene-89.55,8937235,8948952,1000,LTR_right,0.2395
Fvb4-3,snap_masked-Fvb4-3-processed-gene-89.29,8950869,8951086,1000,LTR_right,0.4515
Fvb4-3,maker-Fvb4-3-snap-gene-89.58,8953507,8954111,1000,LTR_right,0.5
Fvb4-3,maker-Fvb4-3-augustus-gene-91.51,9169268,9175580,1000,LTR_right,0.5035
Fvb4-3,maker-Fvb4-3-augustus-gene-93.56,9350328,9355209,1000,LTR_right,0.2825
Fvb4-3,maker-Fvb4-3-snap-gene-94.51,9418067,9418536,1000,LTR_right,0.406
Fvb4-3,maker-Fvb4-3-snap-gene-94.54,9448332,9448635,1000,LTR_right,0.373
Fvb4-3,maker-Fvb4-3-snap-gene-94.55,9450491,9451090,1000,LTR_right,0.4415
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-95.1,9499936,9501974,1000,LTR_right,0.262
Fvb4-3,snap_masked-Fvb4-3-processed-gene-95.36,9558860,9560328,1000,LTR_right,0.3855
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-96.10,9647693,9648274,1000,LTR_right,0.248
Fvb4-3,maker-Fvb4-3-snap-gene-96.76,9656700,9663705,1000,LTR_right,0.4225
Fvb4-3,maker-Fvb4-3-snap-gene-96.80,9672704,9679747,1000,LTR_right,0.3675
Fvb4-3,maker-Fvb4-3-snap-gene-97.54,9740369,9753507,1000,LTR_right,0.4715
Fvb4-3,maker-Fvb4-3-snap-gene-98.45,9806446,9808661,1000,LTR_right,0.481
Fvb4-3,maker-Fvb4-3-augustus-gene-98.38,9872431,9875846,1000,LTR_right,0.401
Fvb4-3,maker-Fvb4-3-snap-gene-100.58,9993231,10002573,1000,LTR_right,0.3405
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-100.10,10014992,10015392,1000,LTR_right,0.2825
Fvb4-3,maker-Fvb4-3-snap-gene-103.51,10321377,10323181,1000,LTR_right,0.4545
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-104.1,10396125,10396943,1000,LTR_right,0.308
Fvb4-3,maker-Fvb4-3-snap-gene-106.55,10609303,10613216,1000,LTR_right,0.4275
Fvb4-3,maker-Fvb4-3-augustus-gene-107.37,10753943,10756831,1000,LTR_right,0.503
Fvb4-3,maker-Fvb4-3-snap-gene-109.54,10914202,10917347,1000,LTR_right,0.279
Fvb4-3,maker-Fvb4-3-augustus-gene-110.40,10996756,11004400,1000,LTR_right,0.3445
Fvb4-3,maker-Fvb4-3-augustus-gene-110.41,11010554,11011301,1000,LTR_right,0.2445
Fvb4-3,snap_masked-Fvb4-3-processed-gene-111.18,11099964,11100347,1000,LTR_right,0.2655
Fvb4-3,maker-Fvb4-3-snap-gene-112.44,11222245,11225585,1000,LTR_right,0.388
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-112.4,11232945,11233488,1000,LTR_right,0.682
Fvb4-3,maker-Fvb4-3-augustus-gene-112.38,11277355,11279603,1000,LTR_right,0.441
Fvb4-3,maker-Fvb4-3-augustus-gene-114.40,11399209,11404294,1000,LTR_right,0.3535
Fvb4-3,maker-Fvb4-3-augustus-gene-117.37,11730177,11732241,1000,LTR_right,0.343
Fvb4-3,maker-Fvb4-3-augustus-gene-119.35,11962078,11968298,1000,LTR_right,0.4985
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-119.13,11972092,11972694,1000,LTR_right,0.3165
Fvb4-3,snap_masked-Fvb4-3-processed-gene-122.10,12254893,12256285,1000,LTR_right,0.425
Fvb4-3,maker-Fvb4-3-snap-gene-123.43,12289886,12293658,1000,LTR_right,0.2565
Fvb4-3,snap_masked-Fvb4-3-processed-gene-123.23,12338696,12339241,1000,LTR_right,0.341
Fvb4-3,maker-Fvb4-3-augustus-gene-123.41,12345746,12349138,1000,LTR_right,0.259
Fvb4-3,snap_masked-Fvb4-3-processed-gene-124.9,12381307,12395010,1000,LTR_right,0.4405
Fvb4-3,maker-Fvb4-3-snap-gene-124.29,12439997,12441074,1000,LTR_right,0.494
Fvb4-3,maker-Fvb4-3-augustus-gene-125.49,12501064,12506200,1000,LTR_right,0.411
Fvb4-3,maker-Fvb4-3-augustus-gene-126.40,12625489,12633349,1000,LTR_right,0.448
Fvb4-3,maker-Fvb4-3-snap-gene-126.54,12686073,12687668,1000,LTR_right,0.4155
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-126.12,12687674,12687988,1000,LTR_right,0.5705
Fvb4-3,snap_masked-Fvb4-3-processed-gene-127.22,12722368,12723271,1000,LTR_right,0.6865
Fvb4-3,snap_masked-Fvb4-3-processed-gene-128.33,12857264,12857455,1000,LTR_right,0.422
Fvb4-3,snap_masked-Fvb4-3-processed-gene-128.39,12883614,12886112,1000,LTR_right,0.244
Fvb4-3,maker-Fvb4-3-snap-gene-129.58,12903914,12905322,1000,LTR_right,0.3365
Fvb4-3,snap_masked-Fvb4-3-processed-gene-130.16,12992257,12993159,1000,LTR_right,0.411
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-130.7,13055580,13057377,1000,LTR_right,0.2915
Fvb4-3,maker-Fvb4-3-snap-gene-131.43,13113614,13115318,1000,LTR_right,0.2545
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-133.17,13377741,13378172,1000,LTR_right,0.439
Fvb4-3,snap_masked-Fvb4-3-processed-gene-134.25,13446683,13446961,1000,LTR_right,0.495
Fvb4-3,maker-Fvb4-3-snap-gene-135.67,13523339,13524836,1000,LTR_right,0.414
Fvb4-3,maker-Fvb4-3-augustus-gene-135.55,13530857,13533342,1000,LTR_right,0.496
Fvb4-3,maker-Fvb4-3-snap-gene-135.69,13541267,13543821,1000,LTR_right,0.493
Fvb4-3,maker-Fvb4-3-snap-gene-136.63,13641726,13646875,1000,LTR_right,0.4865
Fvb4-3,snap_masked-Fvb4-3-processed-gene-137.24,13702764,13704486,1000,LTR_right,0.296
Fvb4-3,maker-Fvb4-3-snap-gene-139.32,13947616,13953694,1000,LTR_right,0.5
Fvb4-3,snap_masked-Fvb4-3-processed-gene-140.9,14001289,14005152,1000,LTR_right,0.5
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-140.0,14024794,14030161,1000,LTR_right,0.5
Fvb4-3,snap_masked-Fvb4-3-processed-gene-140.10,14052062,14054727,1000,LTR_right,0.651
Fvb4-3,maker-Fvb4-3-snap-gene-142.27,14192237,14193875,1000,LTR_right,0.4135
Fvb4-3,maker-Fvb4-3-snap-gene-142.28,14214251,14217077,1000,LTR_right,0.5
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-142.5,14229456,14229764,1000,LTR_right,0.2985
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-142.6,14234621,14234929,1000,LTR_right,0.322
Fvb4-3,maker-Fvb4-3-snap-gene-143.53,14378965,14383017,1000,LTR_right,0.417
Fvb4-3,maker-Fvb4-3-augustus-gene-146.34,14658342,14660659,1000,LTR_right,0.365
Fvb4-3,maker-Fvb4-3-augustus-gene-147.27,14712417,14716356,1000,LTR_right,0.5975
Fvb4-3,maker-Fvb4-3-snap-gene-148.42,14779628,14790762,1000,LTR_right,0.3445
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-148.13,14814604,14815891,1000,LTR_right,0.3015
Fvb4-3,maker-Fvb4-3-snap-gene-148.51,14823883,14827573,1000,LTR_right,0.2765
Fvb4-3,maker-Fvb4-3-snap-gene-150.41,15041240,15041623,1000,LTR_right,0.4605
Fvb4-3,maker-Fvb4-3-snap-gene-150.51,15059383,15060195,1000,LTR_right,0.657
Fvb4-3,maker-Fvb4-3-snap-gene-151.40,15092783,15100180,1000,LTR_right,0.4115
Fvb4-3,maker-Fvb4-3-augustus-gene-151.36,15120144,15124859,1000,LTR_right,0.3195
Fvb4-3,maker-Fvb4-3-snap-gene-152.58,15265705,15281512,1000,LTR_right,0.4385
Fvb4-3,snap_masked-Fvb4-3-processed-gene-153.23,15331418,15344684,1000,LTR_right,0.4135
Fvb4-3,maker-Fvb4-3-snap-gene-154.24,15395009,15403708,1000,LTR_right,0.3595
Fvb4-3,maker-Fvb4-3-snap-gene-155.66,15469394,15474603,1000,LTR_right,0.2485
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-156.10,15629661,15630326,1000,LTR_right,0.364
Fvb4-3,maker-Fvb4-3-augustus-gene-156.43,15681407,15686367,1000,LTR_right,0.4925
Fvb4-3,maker-Fvb4-3-snap-gene-157.33,15698745,15712689,1000,LTR_right,0.2945
Fvb4-3,maker-Fvb4-3-snap-gene-157.35,15746943,15749908,1000,LTR_right,0.2535
Fvb4-3,snap_masked-Fvb4-3-processed-gene-157.13,15772261,15772712,1000,LTR_right,0.389
Fvb4-3,maker-Fvb4-3-snap-gene-159.26,15908406,15910226,1000,LTR_right,0.2885
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-159.7,15913149,15915643,1000,LTR_right,0.264
Fvb4-3,maker-Fvb4-3-snap-gene-160.36,16010799,16012234,1000,LTR_right,0.363
Fvb4-3,maker-Fvb4-3-snap-gene-160.47,16040388,16041030,1000,LTR_right,0.321
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-161.12,16161063,16161731,1000,LTR_right,0.353
Fvb4-3,maker-Fvb4-3-snap-gene-161.49,16180142,16183303,1000,LTR_right,0.4185
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-162.6,16273168,16273518,1000,LTR_right,0.365
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-163.1,16295763,16302008,1000,LTR_right,0.3435
Fvb4-3,maker-Fvb4-3-augustus-gene-163.30,16300899,16309896,1000,LTR_right,0.458
Fvb4-3,maker-Fvb4-3-snap-gene-163.35,16328846,16330373,1000,LTR_right,0.3135
Fvb4-3,snap_masked-Fvb4-3-processed-gene-163.20,16353012,16361011,1000,LTR_right,0.7205
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-165.1,16491474,16494829,1000,LTR_right,0.4685
Fvb4-3,maker-Fvb4-3-snap-gene-165.45,16567935,16572791,1000,LTR_right,0.3945
Fvb4-3,maker-Fvb4-3-snap-gene-165.47,16573407,16574119,1000,LTR_right,0.512
Fvb4-3,maker-Fvb4-3-snap-gene-165.46,16574160,16575767,1000,LTR_right,0.6635
Fvb4-3,snap_masked-Fvb4-3-processed-gene-165.18,16585037,16588195,1000,LTR_right,0.245
Fvb4-3,maker-Fvb4-3-augustus-gene-167.35,16687786,16692985,1000,LTR_right,0.4495
Fvb4-3,maker-Fvb4-3-snap-gene-168.50,16860139,16861278,1000,LTR_right,0.5245
Fvb4-3,maker-Fvb4-3-snap-gene-168.49,16861359,16862259,1000,LTR_right,0.6645
Fvb4-3,maker-Fvb4-3-augustus-gene-169.31,16951081,16954173,1000,LTR_right,0.3025
Fvb4-3,maker-Fvb4-3-augustus-gene-169.36,16957223,16957997,1000,LTR_right,0.464
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-170.2,16999236,17000489,1000,LTR_right,0.376
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-170.14,17058347,17058784,1000,LTR_right,0.42
Fvb4-3,snap_masked-Fvb4-3-processed-gene-171.8,17091000,17093498,1000,LTR_right,0.5
Fvb4-3,maker-Fvb4-3-snap-gene-171.20,17111761,17113357,1000,LTR_right,0.342
Fvb4-3,maker-Fvb4-3-augustus-gene-171.14,17117806,17119146,1000,LTR_right,0.3915
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-171.3,17161999,17162328,1000,LTR_right,0.254
Fvb4-3,maker-Fvb4-3-augustus-gene-172.17,17195254,17196594,1000,LTR_right,0.3915
Fvb4-3,snap_masked-Fvb4-3-processed-gene-172.10,17220009,17222507,1000,LTR_right,0.388
Fvb4-3,maker-Fvb4-3-snap-gene-172.27,17288310,17288832,1000,LTR_right,0.273
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-173.3,17309358,17310791,1000,LTR_right,0.5
Fvb4-3,maker-Fvb4-3-augustus-gene-173.20,17344893,17346023,1000,LTR_right,0.5
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-173.1,17347922,17348359,1000,LTR_right,0.4105
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-173.8,17362934,17363362,1000,LTR_right,0.5
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-174.0,17392784,17394216,1000,LTR_right,0.4965
Fvb4-3,maker-Fvb4-3-augustus-gene-175.27,17529903,17533643,1000,LTR_right,0.3265
Fvb4-3,maker-Fvb4-3-augustus-gene-176.15,17627640,17632527,1000,LTR_right,0.2755
Fvb4-3,maker-Fvb4-3-augustus-gene-177.35,17702436,17705275,1000,LTR_right,0.356
Fvb4-3,maker-Fvb4-3-snap-gene-177.49,17711704,17715740,1000,LTR_right,0.561
Fvb4-3,maker-Fvb4-3-augustus-gene-177.31,17735145,17737623,1000,LTR_right,0.513
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-178.1,17819495,17819761,1000,LTR_right,0.346
Fvb4-3,maker-Fvb4-3-augustus-gene-179.27,17900923,17904742,1000,LTR_right,0.419
Fvb4-3,maker-Fvb4-3-snap-gene-180.52,18052402,18052681,1000,LTR_right,0.2525
Fvb4-3,maker-Fvb4-3-snap-gene-180.51,18052689,18052947,1000,LTR_right,0.457
Fvb4-3,maker-Fvb4-3-augustus-gene-180.37,18068179,18074482,1000,LTR_right,0.2895
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-183.0,18305292,18306683,1000,LTR_right,0.391
Fvb4-3,maker-Fvb4-3-snap-gene-184.44,18403536,18404121,1000,LTR_right,0.2845
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-184.10,18484308,18485630,1000,LTR_right,0.2905
Fvb4-3,maker-Fvb4-3-augustus-gene-185.22,18562425,18566674,1000,LTR_right,0.4215
Fvb4-3,maker-Fvb4-3-augustus-gene-186.15,18598171,18600167,1000,LTR_right,0.2815
Fvb4-3,maker-Fvb4-3-augustus-gene-186.16,18669726,18670918,1000,LTR_right,0.2925
Fvb4-3,maker-Fvb4-3-augustus-gene-187.21,18751911,18758071,1000,LTR_right,0.5
Fvb4-3,maker-Fvb4-3-augustus-gene-188.33,18799331,18801661,1000,LTR_right,0.2605
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-188.6,18858191,18858499,1000,LTR_right,0.4
Fvb4-3,maker-Fvb4-3-snap-gene-190.32,18992727,18993532,1000,LTR_right,0.2635
Fvb4-3,maker-Fvb4-3-snap-gene-190.31,19073571,19083566,1000,LTR_right,0.2575
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-191.1,19135155,19135481,1000,LTR_right,0.302
Fvb4-3,maker-Fvb4-3-augustus-gene-191.7,19160920,19161727,1000,LTR_right,0.302
Fvb4-3,maker-Fvb4-3-augustus-gene-192.29,19214741,19215566,1000,LTR_right,0.5
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-192.5,19219690,19222462,1000,LTR_right,0.5
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-193.5,19343993,19344262,1000,LTR_right,0.335
Fvb4-3,maker-Fvb4-3-augustus-gene-195.33,19528989,19541600,1000,LTR_right,0.347
Fvb4-3,maker-Fvb4-3-augustus-gene-195.27,19535103,19541850,1000,LTR_right,0.472
Fvb4-3,maker-Fvb4-3-snap-gene-199.63,19966603,19970062,1000,LTR_right,0.36
Fvb4-3,maker-Fvb4-3-snap-gene-199.64,19976052,19977153,1000,LTR_right,0.3605
Fvb4-3,maker-Fvb4-3-snap-gene-203.71,20293454,20295631,1000,LTR_right,0.3655
Fvb4-3,maker-Fvb4-3-snap-gene-203.69,20375245,20382487,1000,LTR_right,0.336
Fvb4-3,snap_masked-Fvb4-3-processed-gene-204.34,20463487,20464508,1000,LTR_right,0.4155
Fvb4-3,maker-Fvb4-3-snap-gene-206.58,20626078,20627604,1000,LTR_right,0.3625
Fvb4-3,snap_masked-Fvb4-3-processed-gene-206.28,20671981,20672337,1000,LTR_right,0.32
Fvb4-3,snap_masked-Fvb4-3-processed-gene-207.9,20689637,20690112,1000,LTR_right,0.2655
Fvb4-3,maker-Fvb4-3-snap-gene-207.40,20702193,20702732,1000,LTR_right,0.3645
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-207.6,20704969,20705358,1000,LTR_right,0.47
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-207.4,20754141,20755925,1000,LTR_right,0.376
Fvb4-3,maker-Fvb4-3-snap-gene-208.43,20849599,20855810,1000,LTR_right,0.267
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-209.1,20945378,20951053,1000,LTR_right,0.303
Fvb4-3,maker-Fvb4-3-augustus-gene-209.16,20961233,20962651,1000,LTR_right,0.39
Fvb4-3,maker-Fvb4-3-snap-gene-209.20,20981324,20982156,1000,LTR_right,0.452
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-210.6,21088444,21088659,1000,LTR_right,0.3955
Fvb4-3,snap_masked-Fvb4-3-processed-gene-212.15,21269174,21270117,1000,LTR_right,0.3505
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-213.1,21310375,21310860,1000,LTR_right,0.245
Fvb4-3,snap_masked-Fvb4-3-processed-gene-213.7,21346730,21347915,1000,LTR_right,0.4295
Fvb4-3,maker-Fvb4-3-snap-gene-213.20,21381096,21384814,1000,LTR_right,0.438
Fvb4-3,snap_masked-Fvb4-3-processed-gene-214.4,21459768,21465155,1000,LTR_right,0.364
Fvb4-3,snap_masked-Fvb4-3-processed-gene-217.8,21772690,21773387,1000,LTR_right,0.2485
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-218.0,21792384,21795376,1000,LTR_right,0.5
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-218.2,21797106,21802570,1000,LTR_right,0.45
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-218.4,21858094,21858300,1000,LTR_right,0.3405
Fvb4-3,maker-Fvb4-3-snap-gene-218.28,21863109,21864168,1000,LTR_right,0.5065
Fvb4-3,snap_masked-Fvb4-3-processed-gene-219.12,21917868,21921904,1000,LTR_right,0.5
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-220.3,22080879,22081936,1000,LTR_right,0.426
Fvb4-3,maker-Fvb4-3-snap-gene-221.59,22135610,22137683,1000,LTR_right,0.3365
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-222.0,22188572,22190362,1000,LTR_right,0.416
Fvb4-3,snap_masked-Fvb4-3-processed-gene-222.10,22228287,22228985,1000,LTR_right,0.259
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-223.4,22325180,22329600,1000,LTR_right,0.36
Fvb4-3,maker-Fvb4-3-snap-gene-223.59,22383509,22385351,1000,LTR_right,0.278
Fvb4-3,maker-Fvb4-3-augustus-gene-225.23,22496704,22499592,1000,LTR_right,0.2645
Fvb4-3,snap_masked-Fvb4-3-processed-gene-225.20,22508722,22509539,1000,LTR_right,0.471
Fvb4-3,snap_masked-Fvb4-3-processed-gene-225.18,22545077,22545753,1000,LTR_right,0.611
Fvb4-3,maker-Fvb4-3-augustus-gene-226.38,22608849,22609375,1000,LTR_right,0.335
Fvb4-3,snap_masked-Fvb4-3-processed-gene-226.23,22617698,22621002,1000,LTR_right,0.5
Fvb4-3,maker-Fvb4-3-augustus-gene-227.12,22745220,22750928,1000,LTR_right,0.2385
Fvb4-3,maker-Fvb4-3-snap-gene-227.17,22778804,22781187,1000,LTR_right,0.4395
Fvb4-3,maker-Fvb4-3-snap-gene-228.28,22805456,22813706,1000,LTR_right,0.493
Fvb4-3,maker-Fvb4-3-snap-gene-228.29,22818374,22823478,1000,LTR_right,0.363
Fvb4-3,augustus_masked-Fvb4-3-processed-gene-229.1,22928872,22930478,1000,LTR_right,0.4645
Fvb4-3,maker-Fvb4-3-snap-gene-229.11,22941355,22941824,1000,LTR_right,0.3135
